Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des actifs occupés de 15 ans ou plus  les transports en commun 2021;Part des ménages ayant au moins 1 voiture 2021;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021
42159;Noirétable;1.3;85.2;78.2;0.7
42160;Nollieux;0;97.5;98.7;0
42161;Notre-Dame-de-Boisset;1.4;98.7;91.2;0.7
42162;Ouches;0.6;97.8;93.2;0.2
42163;La Pacaudière;1.3;86.6;79.4;1.3
42164;Palogneux;0;96.4;82.8;0
42165;Panissières;1.8;87;80;0.8
42166;Parigny;1.7;98.7;89.9;0.4
42167;Pavezin;3;99.4;89.7;0
42168;Pélussin;3.1;92.6;83.4;0.5
42169;Périgneux;1.2;94.8;89.7;0
42170;Perreux;2.6;97.4;88.2;0.6
42171;Pinay;2.6;92;86.7;0
42172;Planfoy;2.8;96.9;90.4;0.9
42173;Pommiers-en-Forez;0;95.3;83.6;0.6
42174;Poncins;0.6;97.8;93.5;0.3
42175;Pouilly-lès-Feurs;3.6;91.6;87.8;0.3
42176;Pouilly-les-Nonains;1.6;96.3;91.8;0.8
42177;Pouilly-sous-Charlieu;1.4;86.6;87.8;0.9
42178;Pradines;6.1;97.5;86;1.3
42179;Pralong;2.7;96.3;92.9;0.7
42180;Précieux;2.2;97.4;90.5;0.8
42181;Régny;7.4;84.5;78.9;0.8
42182;Renaison;1.7;92.2;87.9;0.6
42183;La Ricamarie;12.7;73.8;79.5;0.2
42184;Riorges;3.3;90.9;86;3.5
42185;Rivas;1.6;98.4;93.5;0.6
42186;Rive-de-Gier;10.7;79;80.4;0.3
42187;Roanne;6.1;71.9;67.8;5.9
42188;Roche;1.2;92.7;84;0
42189;Roche-la-Molière;9;86.1;83;1
42191;Roisey;3.5;96.9;87.2;0.2
42192;Rozier-Côtes-d'Aurec;3.3;90.6;91;0
42193;Rozier-en-Donzy;1.5;88.8;88.9;0.8
42194;Sail-les-Bains;0;95.6;79.2;1.3
42195;Sail-sous-Couzan;2.9;85.8;86;0
42196;Sainte-Agathe-en-Donzy;0;94.5;83.7;2.3
42197;Sainte-Agathe-la-Bouteresse;1;96.2;89.1;1.5
42198;Saint-Alban-les-Eaux;2.1;96.6;90.1;0.8
42199;Saint-André-d'Apchon;1.5;94.3;92.3;1
42200;Saint-André-le-Puy;3.1;96.6;89.7;0.6
42201;Saint-Appolinard;2;96.8;89.2;0.3
42202;Saint-Barthélemy-Lestra;1.5;96.1;89;0.6
42203;Saint-Bonnet-des-Quarts;2.8;95.8;89;0
42204;Saint-Bonnet-le-Château;1.9;79.5;75;0.6
42205;Saint-Bonnet-le-Courreau;1;92.2;79.9;0.3
42206;Saint-Bonnet-les-Oules;1.6;98;93.3;0.5
42207;Saint-Chamond;10.9;81.1;78.1;1
42208;Saint-Christo-en-Jarez;1;96.2;89.9;0.2
42209;Sainte-Colombe-sur-Gand;0.6;94.7;88.6;1.1
42210;Sainte-Croix-en-Jarez;6.5;95.8;79.3;0.4
42211;Saint-Cyprien;2.2;95.6;90.2;1.5
42212;Saint-Cyr-de-Favières;1;96.4;92.4;0.8
42213;Saint-Cyr-de-Valorges;2.7;93.1;84.7;0.7
42214;Saint-Cyr-les-Vignes;0.9;97.6;92.2;0.2
42215;Saint-Denis-de-Cabanne;2.7;91.9;88.7;1
42216;Saint-Denis-sur-Coise;1.5;96.8;88.7;0.6
42217;Saint-Didier-sur-Rochefort;2.9;87.3;83.8;0
42218;Saint-Étienne;22;67.4;59.7;2.3
42219;Saint-Étienne-le-Molard;2;96.3;89.2;0.6
42220;Saint-Forgeux-Lespinasse;1;96.5;90.4;0.3
42221;Sainte-Foy-Saint-Sulpice;2.4;99.1;85.3;0
42222;Saint-Galmier;2.5;93.8;89.3;0.7
42223;Saint-Genest-Lerpt;6.1;90;87;1.2
42224;Saint-Genest-Malifaux;2.4;91.4;83.3;0.9
42225;Genilac;7;96.4;87.3;0.6
42226;Saint-Georges-de-Baroille;1.5;95.7;87.7;0
42227;Saint-Georges-en-Couzan;2.2;95.2;77.6;1.2
42228;Saint-Georges-Haute-Ville;2;96;91.4;0.5
42229;Saint-Germain-la-Montagne;5.9;95.3;90.3;0
42230;Saint-Germain-Laval;5;86.8;78.7;0.5
42231;Saint-Germain-Lespinasse;2.2;92;84.9;1.5
42232;Saint-Haon-le-Châtel;3.4;95.9;87.6;1.1
42233;Saint-Haon-le-Vieux;0.7;96.9;92.5;0.5
42234;Saint-Héand;2.9;93;85.9;0.4
42235;Saint-Hilaire-Cusson-la-Valmitte;0.7;92.5;88.3;0.7
42236;Saint-Hilaire-sous-Charlieu;0;97.9;88;0
42237;Saint-Jean-Bonnefonds;7.5;91.3;87.1;0.7
42238;Saint-Jean-la-Vêtre;0;89.4;89.4;0.7
42239;Saint-Jean-Saint-Maurice-sur-Loire;1.2;95.4;87.9;1.2
42240;Saint-Jean-Soleymieux;1.2;94.6;85.6;0.3
42241;Saint-Jodard;2.8;89.6;86;0.7
42242;Saint-Joseph;7.3;95.5;86.7;0.6
42243;Saint-Julien-d'Oddes;3.4;97.3;87.4;0.8
42245;Vêtre-sur-Anzon;2.5;92.6;82.7;2
42246;Saint-Julien-Molin-Molette;3.8;91.8;85.5;1.3
42247;Saint-Just-en-Bas;0.8;93;83.1;0.8
42248;Saint-Just-en-Chevalet;2;86.4;74.5;0
42249;Saint-Just-la-Pendue;1;92.1;85.5;0.9
42251;Saint-Laurent-la-Conche;2.2;97.7;90.2;0
42252;Saint-Laurent-Rochefort;1.1;99;84;0
42253;Saint-Léger-sur-Roanne;2.4;96.1;91.9;0.4
42254;Saint-Marcel-de-Félines;1.8;93.2;86;0.6
42255;Saint-Marcel-d'Urfé;0.9;88.5;84.6;0
42256;Saint-Marcellin-en-Forez;2.6;94.8;90.6;1.1
42257;Saint-Martin-d'Estréaux;1.7;86;85.4;0
42259;Saint-Martin-la-Plaine;7.3;94.4;84.7;0.3
42260;Saint-Martin-la-Sauveté;1.4;86.5;84.2;0.3
42261;Saint-Martin-Lestra;1.1;92.7;82.9;0.7
42262;Saint-Maurice-en-Gourgois;1.9;95.7;91.7;0
42264;Saint-Médard-en-Forez;1.1;97.1;91.1;0.5
42265;Saint-Michel-sur-Rhône;5.1;96.8;87.6;0.5
42266;Saint-Nizier-de-Fornas;1.4;93.4;91.3;0.3
42267;Saint-Nizier-sous-Charlieu;1.1;97.7;90.4;1.1
42268;Vézelin-sur-Loire;1.1;96.5;88.4;0
42269;Saint-Paul-d'Uzore;0;98.7;93.7;0
42270;Saint-Paul-en-Cornillon;2.5;96.4;94;0.4
42271;Saint-Paul-en-Jarez;6.3;91.9;84.4;0.6
42272;Saint-Pierre-de-Bœuf;3.9;92.6;87.8;0.7
42273;Saint-Pierre-la-Noaille;1.1;95.2;93.8;1.1
42274;Saint-Polgues;0;96.5;91.1;0
42275;Saint-Priest-en-Jarez;12.4;89.4;77;1
42276;Saint-Priest-la-Prugne;0.6;85.5;83.7;0
42277;Saint-Priest-la-Roche;1.8;95.1;91.9;0
42278;Saint-Priest-la-Vêtre;0;91.5;83.1;0
42279;Saint-Just-Saint-Rambert;2.8;92.8;89.6;1.3
42280;Saint-Régis-du-Coin;0.6;95.4;83.8;0
42281;Saint-Rirand;1.9;91.4;75.5;1.9
42282;Saint-Romain-d'Urfé;1.1;93.6;83.6;1.1
42283;Saint-Romain-en-Jarez;3.1;94.9;88.2;0.5
42284;Saint-Romain-la-Motte;1.9;96;90.4;0.5
42285;Saint-Romain-le-Puy;3.5;92.4;88.8;1.4
42286;Saint-Romain-les-Atheux;2.5;97.4;89.2;0.7
42287;Saint-Sauveur-en-Rue;1.4;95.4;83.8;0.7
42288;Saint-Sixte;2.1;95.3;88.1;0.7
42289;Saint-Symphorien-de-Lay;1.1;91.3;85.6;0.5
42290;Saint-Thomas-la-Garde;1.8;99.2;91.9;0.4
42293;Saint-Victor-sur-Rhins;7;94.1;85.2;1.1
42294;Saint-Vincent-de-Boisset;2;97.6;92.8;1.4
42295;Les Salles;0.9;93.8;87;0.4
42296;Salt-en-Donzy;1.3;96.8;88.5;0.9
42297;Salvizinet;2.4;97.9;92.8;0
42298;Sauvain;0;90.4;71.6;0.6
42299;Savigneux;3;92.3;84.4;3.5
42300;Sevelinges;0.7;96.1;90.4;0.3
42301;Soleymieux;1.2;95.1;90.1;0.6
42302;Sorbiers;4.7;93.9;87.7;0.7
42303;Souternon;2.3;92;72.3;0
42304;Sury-le-Comtal;3;92.7;90.5;0.9
42305;La Talaudière;6.4;88.1;81.8;1.8
42306;Tarentaise;2.4;96.4;90.6;0.4
42307;Tartaras;3.9;96.9;89.1;0.2
42308;La Terrasse-sur-Dorlay;4.3;96.5;84.8;0
42310;Thélis-la-Combe;1.5;86.8;84.6;0
42311;La Tour-en-Jarez;3.3;97.4;90.1;2.4
42312;La Tourette;0.7;95.6;93.8;0.4
42313;Trelins;1;97;89.6;0.3
42314;La Tuilière;1;89.4;84.3;1
42315;Unias;0.5;99.3;93.6;0
42316;Unieux;4.7;86.9;88.6;0.6
42317;Urbise;3.6;100;80;0
42318;Usson-en-Forez;3.1;89.2;79;0.7
42319;Valeille;0.3;95.7;87.3;0
42320;Valfleury;1.1;96.2;91.6;0
42321;La Valla-sur-Rochefort;0;88.1;74.4;0
42322;La Valla-en-Gier;3.6;93.6;90.7;0
42323;Veauche;3.8;93.9;89.6;1.6
42324;Veauchette;1.5;97.3;93.1;0.5
42325;Vendranges;0.6;97.2;88.6;0.6
42326;Véranne;3.3;94.9;88.7;1
42327;Vérin;5.2;95.1;88.9;1.9
42328;Verrières-en-Forez;3;96.3;84.4;2.2
42329;La Versanne;1.8;94.1;89.7;0
42330;Villars;8;90.4;84.3;1.6
42331;Villemontais;2.2;94.5;92.8;0.2
42332;Villerest;2.8;95.6;90.6;1.2
42333;Villers;1.1;96.2;90.7;0
42334;Violay;2.9;90;75;1.4
42335;Viricelles;1.9;96.5;90.6;0
42336;Virigneux;1.6;96.9;92.2;0
42337;Vivans;2.1;93.9;83.6;0
42338;Vougy;1.7;95.2;91.5;0.2
42339;Chausseterre;1;93.6;81.3;0
43001;Agnat;1.4;89.1;84.1;0
43002;Aiguilhe;1.8;89.8;71;5.8
43003;Allègre;0.3;89;79.2;0
43004;Alleyrac;0;87.9;73.1;3.8
43005;Alleyras;0;83.5;64.4;4.4
43006;Ally;1.9;95.5;55.6;1.9
43007;Araules;0.4;93.1;83.2;0
43008;Arlempdes;1.9;90.3;66.7;0
43009;Arlet;0;83.3;75;0
43010;Arsac-en-Velay;0.4;95.9;91.7;1.1
43011;Aubazat;1.5;91.6;83.6;0
43012;Aurec-sur-Loire;3.7;89.1;87.2;0.5
43013;Vissac-Auteyrac;1.6;95.7;82.9;2.4
43014;Autrac;3.8;96;61.5;0
43015;Auvers;5;91.3;55;0
43016;Auzon;2.6;91.6;89.4;1
43017;Azérat;0;89.9;89;0
43018;Bains;0.3;94.6;84.6;1.4
43019;Barges;0;93.6;84.4;0
43020;Bas-en-Basset;1.6;93.1;90.3;0.7
43021;Beaulieu;1.5;94.8;89.4;0.5
43022;Beaumont;3.8;93.2;81.2;0
43023;Beaune-sur-Arzon;1.2;97.9;90.6;0
43024;Beaux;0.9;93.4;90.8;0
43025;Beauzac;1.7;93.2;91;0.5
43026;Bellevue-la-Montagne;0;95.3;85.4;0
43027;Berbezit;0;88;70.6;0
43028;Bessamorel;0;97.3;95.3;0.5
43029;La Besseyre-Saint-Mary;0;89.6;79.5;0
43030;Blanzac;1;96.9;95;0
43031;Blassac;2.1;94.2;70.8;0
43032;Blavozy;1.1;94.7;93.9;0.5
43033;Blesle;2.2;91.7;77;1.3
43034;Boisset;1.1;95.3;86.6;0.5
43035;Bonneval;0;78;73.1;0
43036;Borne;0.5;95.1;93.8;0
43037;Le Bouchet-Saint-Nicolas;0;93.6;85.2;0.9
43038;Bournoncle-Saint-Pierre;2.2;91.4;88.8;1.3
43039;Le Brignon;0;90.8;78.5;0.4
43040;Brioude;2.5;78.9;72;3.3
43041;Brives-Charensac;3.4;84.9;84.1;2
43042;Cayres;0;94.8;85.6;1.3
43043;Céaux-d'Allègre;0.5;94.2;84.6;1
43044;Cerzat;0;93.9;86.3;0
43045;Ceyssac;0.6;95.3;87.9;0.6
43046;Chadrac;3.2;87.2;84.4;3.1
43047;Chadron;1.3;94.4;93.4;0
43048;La Chaise-Dieu;0.4;88.4;63.1;1.3
43049;Chamalières-sur-Loire;1.6;92.2;88.9;0.5
43050;Chambezon;0;88;80.5;0
43051;Le Chambon-sur-Lignon;1.3;87.2;82.3;0.6
43052;Champagnac-le-Vieux;1.5;83.3;83.1;0
43053;Champclause;2.5;93.9;87.7;0
43054;Chanaleilles;0;91.5;65.8;0
43055;Chaniat;0;90.9;92;0
43056;Chanteuges;0;94;84.4;1.6
43057;La Chapelle-Bertin;0;83.3;66.7;0
43058;La Chapelle-d'Aurec;0.6;98.7;92.7;0
43059;La Chapelle-Geneste;0;90.2;88.6;0
43060;Charraix;0;78.1;70.6;2.9
43061;Chaspinhac;0.3;98.4;94.5;0.8
43062;Chaspuzac;0.5;97.3;89.5;0.8
43063;Chassagnes;1.2;97.2;86;1.2
43064;Chassignolles;0;88.4;86.7;0
43065;Chastel;2;86.1;53.1;0
43066;Chaudeyrolles;5.5;93.6;65.5;1.8
43067;Chavaniac-Lafayette;1.7;86.1;83.7;0
43068;Chazelles;0;93.3;71.4;0
43069;Chenereilles;0.8;93;88.9;0
43070;Chilhac;3.7;86.3;81;1.2
43071;Chomelix;0;92.1;82.9;0.5
43072;La Chomette;0;93.2;74.6;0
43073;Cistrières;0;90.7;73.8;0
43074;Cohade;0.8;92.9;89.8;1.4
43075;Collat;0;87.9;81.5;0
43076;Connangles;0;87.8;81.6;2.6
43077;Costaros;0;86.9;77.3;0.9
43078;Coubon;1;96;93.5;1
43079;Couteuges;0;91.9;82.5;1.8
43080;Craponne-sur-Arzon;1.2;84.4;74.8;0.4
43082;Cronce;0;100;82.1;0
43083;Cubelles;0;88.9;80.9;0
43084;Cussac-sur-Loire;1.2;97.4;92.2;0
43085;Desges;0;85.7;60;0
43086;Domeyrat;1.4;94.7;90.4;0
43087;Dunières;0.9;88.1;86.9;0.1
43088;Espalem;0;93.5;89.6;0
43089;Espaly-Saint-Marcel;2.3;86.8;81;3.1
43090;Esplantas-Vazeilles;0;89.1;79.3;0
43091;Les Estables;0.6;91.9;47.8;1.3
43092;Fay-sur-Lignon;0;82.6;69.1;3
43093;Félines;1.7;90.6;76.5;0.9
43094;Ferrussac;0;87.5;65.5;0
43095;Fix-Saint-Geneys;1.9;92.1;77.8;5.6
43096;Fontannes;0.5;90.6;89;1.5
43097;Freycenet-la-Cuche;0;94.4;60;0
43098;Freycenet-la-Tour;0;86.9;65.6;0
43099;Frugerès-les-Mines;0.5;89.2;96.8;0
43100;Frugières-le-Pin;1.3;93.3;84.2;0
43101;Goudet;3;95.3;78.8;0
43102;Grazac;0.2;93.2;92.2;0.4
43103;Grenier-Montgon;2.5;89.5;80;5
43104;Grèzes;0;91.4;72.5;2.5
43105;Javaugues;0;91.7;89.2;0
43106;Jax;1.9;90.9;90.4;0
43107;Josat;0;92.2;78.9;0
43108;Jullianges;1;96.4;91.3;0
43109;Lafarre;0;97.1;63.6;0
43110;Lamothe;0.9;95.2;91.4;0.8
43111;Landos;0.9;88.6;75.2;0.6
43112;Langeac;1.4;81.1;71.1;3.1
43113;Lantriac;0.4;94.2;93.4;0.2
43114;Lapte;0.4;92.6;92.1;0.3
43115;Laussonne;0.3;94.1;90;1.3
43116;Laval-sur-Doulon;0;91.7;92.9;0
43117;Lavaudieu;1;93;81.2;0
43118;Lavoûte-Chilhac;1.4;72.5;67.2;0
43119;Lavoûte-sur-Loire;0.9;92.5;88.5;1.8
43120;Lempdes-sur-Allagnon;2;89.2;85.4;1.4
43121;Léotoing;1.2;94.1;75.4;1.2
43122;Lissac;0.7;90.6;79.4;0.7
43123;Lorlanges;2.4;95.2;88;0
43124;Loudes;0.2;90.3;83.6;0
43125;Lubilhac;0;94;73.3;0
43126;Malrevers;0;95.6;84.9;0
43127;Malvalette;1.9;97.2;94.4;0
43128;Malvières;1.9;93.5;78.8;0
43129;Le Mas-de-Tence;1.5;93.1;91.2;0
43130;Mazet-Saint-Voy;1;89.8;80.3;0.2
43131;Mazerat-Aurouze;1.2;96.2;87.9;3.4
43132;Mazeyrat-d'Allier;0.7;94.2;90.7;0.3
43133;Mercœur;0;95.7;70;0
43134;Mézères;0;97.5;88.2;0
43135;Le Monastier-sur-Gazeille;1;89.3;77.6;1.1
43136;Monistrol-d'Allier;1.3;90.4;76.2;1.3
43137;Monistrol-sur-Loire;1.8;91.4;88.6;1.1
43138;Monlet;0.7;92.6;82.4;0
43139;Montclard;3.3;96;86.7;0
43140;Le Monteil;1.8;95.8;90.4;1
43141;Montfaucon-en-Velay;0.4;89.7;81;0.9
43142;Montregard;0.4;94.2;83.2;0.7
43143;Montusclat;0;93.2;84.9;0
43144;Moudeyres;0;91.7;75;0
43145;Ouides;0;96.2;75;0
43147;Paulhac;1.6;97.7;87.2;4.1
43148;Paulhaguet;0;85.6;79.4;1.2
43149;Pébrac;0;86.2;70.8;0
43150;Le Pertuis;0.4;95.7;86.6;0.4
43151;Pinols;2.9;81.2;67.9;0
43152;Polignac;1.3;95.3;92.4;0.3
43153;Pont-Salomon;1.8;92.6;93.9;0
43154;Pradelles;0;85.8;77.6;1
43155;Prades;0;90.7;85.7;4.8
43156;Présailles;0;94.6;80.6;0
43157;Le Puy-en-Velay;5.2;73.6;61.9;2.5
43158;Queyrières;2.7;94.7;83.9;0.7
43159;Raucoules;0.2;93.7;94.4;0
43160;Rauret;0;92;72.2;1.3
43162;Retournac;3;88.3;85;0.6
43163;Riotord;0.6;91.5;86.7;0.4
43164;Roche-en-Régnier;1.3;94.1;83.8;0
43165;Rosières;1;90.6;84.6;0.2
43166;Saint-André-de-Chalencon;2.1;95.5;83.6;0.7
43167;Saint-Arcons-d'Allier;2.3;96.7;84.1;0
43168;Saint-Arcons-de-Barges;0;87.5;50;2.5
43169;Saint-Austremoine;0;100;70.6;0
43170;Saint-Beauzire;0.6;89.2;80.9;0.6
43171;Saint-Bérain;0;93.5;66;0
43172;Saint-Bonnet-le-Froid;0;91.6;57.6;1.1
43173;Saint-Christophe-d'Allier;0;93.5;81.6;0
43174;Saint-Christophe-sur-Dolaison;0.5;95.8;87.9;0.5
43175;Saint-Cirgues;0;93.8;79.5;0
43177;Saint-Didier-en-Velay;1.1;91.9;88.2;0.5
43178;Saint-Didier-sur-Doulon;0;88.7;73.4;0
43180;Saint-Étienne-du-Vigan;0;80;57.6;3
43181;Saint-Étienne-Lardeyrol;0.9;97.1;93.2;0.9
43182;Saint-Étienne-sur-Blesle;0;92.3;83.3;0
43183;Sainte-Eugénie-de-Villeneuve;0;94.1;90;0
43184;Saint-Ferréol-d'Auroure;1.7;96.2;93;0.2
43185;Sainte-Florine;4.8;84.5;84.1;0.5
43186;Saint-Front;0.6;91.5;78.7;0
43187;Saint-Geneys-près-Saint-Paulien;0;91.8;86.3;0
43188;Saint-Georges-d'Aurac;0;90.1;85.8;0
43189;Saint-Georges-Lagricol;1.6;93.3;80.3;1
43190;Saint-Germain-Laprade;1;97;94.1;0.6
43191;Saint-Géron;1.7;96.2;86.2;0
43192;Saint-Haon;0;86.8;62.8;0.9
43193;Saint-Hilaire;0;93.7;92.6;0
43194;Saint-Hostien;0.6;94.2;93.3;0.6
43195;Saint-Ilpize;3.1;91.8;84.4;0
43196;Saint-Jean-d'Aubrigoux;0;90.5;84.5;0
43197;Saint-Jean-de-Nay;0;95.7;79;0
43198;Saint-Jean-Lachalm;0.8;92.7;75;0.9
43199;Saint-Jeures;1.2;96;86.7;0.2
43200;Saint-Julien-Chapteuil;0.5;88.2;88.3;0.9
43201;Saint-Julien-d'Ance;1.1;96.8;83.5;0
43202;Saint-Julien-des-Chazes;0;90.6;76.5;0
43203;Saint-Julien-du-Pinet;1.5;97.1;92.7;0.5
43204;Saint-Julien-Molhesabate;3.3;87;73.8;0
43205;Saint-Just-Malmont;0.8;93.4;92.6;0.1
43206;Saint-Just-près-Brioude;0.5;95.7;81.7;0
43207;Saint-Laurent-Chabreuges;1.9;96.3;92.3;0
43208;Sainte-Marguerite;0;89.5;80;0
43210;Saint-Martin-de-Fugères;0;92.2;74;1.1
43211;Saint-Maurice-de-Lignon;0.9;93.1;90.4;1.2
43212;Saint-Pal-de-Chalencon;1.2;91.2;75.4;0.5
43213;Saint-Pal-de-Mons;0.3;93.9;93.5;0
43214;Saint-Pal-de-Senouire;0;90.9;88.2;0
43215;Saint-Paul-de-Tartas;0;85.2;65.7;0
43216;Saint-Paulien;0.4;90.6;88.9;0.6
43217;Saint-Pierre-du-Champ;1.9;91.2;78.2;0.9
43218;Saint-Pierre-Eynac;0;95.5;93.6;0
43219;Saint-Préjet-Armandon;0;92;88.2;0
43220;Saint-Préjet-d'Allier;0;84;66.1;0
43221;Saint-Privat-d'Allier;0;92.1;75.8;0
43222;Saint-Privat-du-Dragon;0;96.5;64.7;1.5
43223;Saint-Romain-Lachalm;1.5;94.5;90.3;0.8
43224;Sainte-Sigolène;1.2;87.8;87.7;1.1
43225;Saint-Vénérand;0;89.3;68.2;0
43226;Saint-Vert;2.8;92.5;63.9;2.8
43227;Saint-Victor-Malescours;1;97.4;92.5;0.3
43228;Saint-Victor-sur-Arlanc;7.1;91.5;89.3;0
43229;Saint-Vidal;0.3;96.9;90.8;0.6
43230;Saint-Vincent;1.3;94;92.2;0.2
43231;Salettes;2.4;94.1;83.3;2.4
43232;Salzuit;0;93;92.8;0
43233;Sanssac-l'Église;0.2;95.8;96.8;0
43234;Saugues;0.3;86.3;74.8;0.6
43236;La Séauve-sur-Semène;1;91.9;92.7;0.3
43237;Sembadel;2;95.2;82.4;0
43238;Séneujols;0;92.6;90.5;0
43239;Siaugues-Sainte-Marie;0.9;90.4;80.5;1.8
43240;Solignac-sous-Roche;6.1;95.5;89.9;0
43241;Solignac-sur-Loire;0.6;92.3;91.1;0.6
43242;Tailhac;3.6;93.5;82.1;0
43244;Tence;3.4;89.7;80.5;0.8
43245;Thoras;0;89.6;55.9;0
43246;Tiranges;0;92.1;86.3;1.8
43247;Torsiac;0;84.4;81;0
43249;Valprivas;3.5;94.8;88.2;0
43250;Vals-le-Chastel;0;88;94.1;0
43251;Vals-près-le-Puy;5;86.2;77.5;2.7
43252;Varennes-Saint-Honorat;0;94.1;83.3;0
43253;Les Vastres;0;92.9;61.4;0
43254;Vazeilles-Limandre;0.9;90.8;79.8;0.9
43256;Venteuges;0;94.7;79.7;0
43257;Vergezac;1.4;96.2;84;0.9
43258;Vergongheon;2.2;89.3;91;0.7
43259;Vernassal;0.7;92.6;82;0
43260;Le Vernet;0;76.9;66.7;0
43261;Vézézoux;1.4;98.1;94.8;0
43262;Vieille-Brioude;0.9;95.5;91.7;0.2
43263;Vielprat;0;92.3;76.9;0
43264;Villeneuve-d'Allier;1.9;96;78.6;0.9
43265;Les Villettes;1;96.2;93.3;0.3
43267;Vorey;1.7;86.5;80.3;0.9
43268;Yssingeaux;0.9;87.5;83.7;1.1
44001;Abbaretz;4.6;95.6;82;1.2
44002;Aigrefeuille-sur-Maine;3;96.1;88.4;0.9
44003;Ancenis-Saint-Géréon;10.2;86.3;72.3;4.8
44005;Chaumes-en-Retz;1.8;94.3;88;1.4
44006;Assérac;2.2;95;86;0.5
44007;Avessac;1.9;93;86.6;0.9
44009;Basse-Goulaine;7.8;94.6;76.9;7
44010;Batz-sur-Mer;3.6;89.6;79.6;3.8
44012;La Bernerie-en-Retz;5.9;91.4;79.8;3.1
44013;Besné;3.2;95.6;90.8;0.4
44014;Le Bignon;2.5;96.4;90.2;1.1
44015;Blain;2.5;91;86.1;1.1
44016;La Boissière-du-Doré;0.8;98.2;90.4;0.2
44018;Bouaye;9.8;93.1;80.2;1.7
44019;Bouée;4.2;98.6;89.4;0.2
44020;Bouguenais;13.9;90.5;72.4;5
44021;Villeneuve-en-Retz;2.4;94.7;87.2;0.7
44022;Boussay;3.7;94.3;86.8;1.2
44023;Bouvron;2.6;94.1;84.9;1.4
44024;Brains;4.9;97.7;86.7;1.3
44025;Campbon;4.3;95.3;84.9;1
44026;Carquefou;8.3;91.5;79.5;4.2
44027;Casson;4.8;97.6;88.1;0.9
44028;Le Cellier;7.2;95.2;84.4;1
44029;Divatte-sur-Loire;3.2;94.4;88;0.8
44030;La Chapelle-des-Marais;3.1;93.9;90.2;0.6
44031;La Chapelle-Glain;0.9;93.1;85.2;0.3
44032;La Chapelle-Heulin;5.8;97.5;86.8;0.7
44033;La Chapelle-Launay;9.1;97;84.3;1.3
44035;La Chapelle-sur-Erdre;12.1;93.3;75.4;4.6
44036;Châteaubriant;1.7;82.9;77.9;4.2
44037;Château-Thébaud;4.6;96.8;84.3;0.8
44038;Chauvé;1.1;96.5;90.5;0.7
44039;Cheix-en-Retz;1.2;98.5;91.3;1.3
44041;La Chevrolière;3.2;95.2;88.9;1.1
44043;Clisson;17.8;91;64.2;4.1
44044;Conquereuil;2.7;92.9;83.3;1.1
44045;Cordemais;4.5;96.8;87.6;0.7
44046;Corsept;1.2;96.4;92.3;0.7
44047;Couëron;9.4;91.6;81.7;1.6
44048;Couffé;2.9;97.5;88.2;0.6
44049;Le Croisic;3.8;84.1;71.7;5.9
44050;Crossac;2.3;96.9;91.2;0.6
44051;Derval;1.1;92.8;84.1;2.3
44052;Donges;3;93.1;89;1.6
44053;Drefféac;2.1;97;91.7;0.7
44054;Erbray;1.2;95.5;89.5;0.7
44055;La Baule-Escoublac;5;87.8;80.2;3.4
44056;Fay-de-Bretagne;1.3;96.2;89.8;0.4
44057;Fégréac;1.1;92.3;86.1;0.9
44058;Fercé;2;93;86.9;0
44061;Frossay;0.5;93.5;89.3;0.7
44062;Le Gâvre;1.3;95.1;90.9;1
44063;Gétigné;7.7;96;81.5;2.1
44064;Gorges;11.3;95.7;80.8;0.9
44065;Grand-Auverné;1;93.3;81.3;1.6
44066;Grandchamp-des-Fontaines;4.7;97.1;85.6;1.3
44067;Guémené-Penfao;1.9;92.3;84.3;1.2
44068;Guenrouet;2.1;95.2;86.2;1
44069;Guérande;2.5;93.4;84.3;3.1
44070;La Haie-Fouassière;9.2;94.4;82.8;0.8
44071;Haute-Goulaine;6.4;95.4;84.9;2.1
44072;Herbignac;1.6;95.3;89.3;1.1
44073;Héric;3.7;95.4;88;0.9
44074;Indre;12.2;88.5;72.8;6.1
44075;Issé;3;91.5;83;2.2
44076;Jans;3.1;95.8;87.2;0.3
44077;Joué-sur-Erdre;2.7;96.3;87;1.1
44078;Juigné-des-Moutiers;0.7;90.9;90.5;0
44079;Le Landreau;2.2;96.4;89.1;1.2
44080;Lavau-sur-Loire;6.9;99.1;85.6;0.3
44081;Legé;0.5;93.3;87.6;0.9
44082;Ligné;3;96.1;88.8;1.2
44083;La Limouzinière;1.8;97;86.1;2
44084;Le Loroux-Bottereau;2.7;94.2;87.6;0.9
44085;Louisfert;1.8;97.6;89.7;0.5
44086;Lusanger;0.4;94.1;86.1;0.4
44087;Machecoul-Saint-Même;2.4;91.6;82.9;3.6
44088;Maisdon-sur-Sèvre;2.7;97.3;87.6;1.5
44089;Malville;3.5;96.9;88.1;1.3
44090;La Marne;1.1;97.5;90.6;0.2
44091;Marsac-sur-Don;1.3;94;86;0.8
44092;Massérac;3.7;92.5;86.3;0
44094;Mauves-sur-Loire;9.5;96.7;83.2;0.8
44095;La Meilleraye-de-Bretagne;2.9;92.6;85.6;0.5
